"Id","HomeTeam","HomeScore","AwayTeam","AwayScore","LineProvider","OverUnder","Spread","FormattedSpread","OpeningSpread","OpeningOverUnder","HomeMoneyline","AwayMoneyline"
"401525517","Clemson","17","Wake Forest","12","Bovada","53.0","-21.0","Clemson -21.0","-21.0","51.5","-1500","775"
"401525517","Clemson","17","Wake Forest","12","DraftKings","52.5","-21","Clemson -21","-20.5","","-1650","950"
"401525517","Clemson","17","Wake Forest","12","William Hill (New Jersey)","53.5","-21","Clemson -21","","","",""
"401532597","Nevada","27","UNLV","45","Bovada","51.5","7.5","UNLV -7.5","9.5","56.0","290","-380"
"401532597","Nevada","27","UNLV","45","DraftKings","53.5","8","UNLV -8","9.5","56","225","-340"
"401532597","Nevada","27","UNLV","45","William Hill (New Jersey)","51.5","7.5","UNLV -7.5","","","",""
"401532598","Air Force","34","Wyoming","27","Bovada","41.0","-13.0","Air Force -13.0","-10.0","45.0","-415","310"
"401532598","Air Force","34","Wyoming","27","DraftKings","42","-11.5","Air Force -11.5","-10","44","-440","320"
"401532598","Air Force","34","Wyoming","27","William Hill (New Jersey)","42","-12.5","Air Force -12.5","","","",""
"401524031","Notre Dame","48","USC","20","Bovada","61.0","-3.0","Notre Dame -3.0","0.0","62.5","-125","105"
"401524031","Notre Dame","48","USC","20","DraftKings","60.5","-2.5","Notre Dame -2.5","-1","","-162","120"
"401524031","Notre Dame","48","USC","20","William Hill (New Jersey)","61","-3","Notre Dame -3","","","",""
"401532595","Hawai'i","34","San Diego State","41","DraftKings","52.5","6","San Diego State -6","6","52.5","190","-245"
"401532595","Hawai'i","34","San Diego State","41","Bovada","52.0","6.0","San Diego State -6.0","5.0","52.0","190","-230"
"401532595","Hawai'i","34","San Diego State","41","William Hill (New Jersey)","51.5","6","San Diego State -6","","","",""
"401520330","Liberty","42","Middle Tennessee","35","Bovada","56.5","-16.0","Liberty -16.0","-14.5","56.5","-675","460"
"401520330","Liberty","42","Middle Tennessee","35","DraftKings","54.5","-14","Liberty -14","-14","54.5","-750",""
"401520330","Liberty","42","Middle Tennessee","35","William Hill (New Jersey)","56.5","-16","Liberty -16","","","",""
"401520329","Jacksonville State","20","Western Kentucky","17","Bovada","60.5","7.5","Western Kentucky -7.5","8.0","59.0","270","-340"
"401520329","Jacksonville State","20","Western Kentucky","17","DraftKings","61","7","Western Kentucky -7","7","61","260",""
"401520329","Jacksonville State","20","Western Kentucky","17","William Hill (New Jersey)","60.5","7.5","Western Kentucky -7.5","","","",""
"401531892","South Alabama","55","Southern Mississippi","3","DraftKings","53.5","-17","South Alabama -17","-17","53.5","-1100",""
"401531892","South Alabama","55","Southern Mississippi","3","Bovada","51.0","-18.5","South Alabama -18.5","-19.0","51.5","-1100","650"
"401531892","South Alabama","55","Southern Mississippi","3","William Hill (New Jersey)","51","-18.5","South Alabama -18.5","","","",""
"401520331","Sam Houston State","27","Florida International","33","Bovada","42.0","-5.5","Sam Houston State -5.5","-5.5","41.0","-210","175"
"401520331","Sam Houston State","27","Florida International","33","DraftKings","39.5","-5.5","Sam Houston State -5.5","-5.5","39.5","-230",""
"401520331","Sam Houston State","27","Florida International","33","William Hill (New Jersey)","42","-6","Sam Houston State -6","","","",""
"401520332","UTEP","7","New Mexico State","28","Bovada","49.0","3.0","New Mexico State -3.0","3.0","48.0","125","-145"
"401520332","UTEP","7","New Mexico State","28","DraftKings","49.5","1","New Mexico State -1","1","49.5","114",""
"401520332","UTEP","7","New Mexico State","28","William Hill (New Jersey)","48.5","3","New Mexico State -3","","","",""
"401531341","Tulsa","10","Rice","42","Bovada","56.5","-3.5","Tulsa -3.5","-3.0","57.5","-160","135"
"401531341","Tulsa","10","Rice","42","DraftKings","57","-3","Tulsa -3","-3","57","-175",""
"401531341","Tulsa","10","Rice","42","William Hill (New Jersey)","56.5","-3","Tulsa -3","","","",""
"401531893","Marshall","9","James Madison","20","Bovada","49.5","5.0","James Madison -5.0","4.0","51.0","145","-170"
"401531893","Marshall","9","James Madison","20","DraftKings","","1","James Madison -1","1","","150",""
"401531893","Marshall","9","James Madison","20","William Hill (New Jersey)","49","5","James Madison -5","","","",""
"401531391","Temple","0","SMU","55","Bovada","53.0","24.0","SMU -24.0","20.5","54.5","700","-1200"
"401531391","Temple","0","SMU","55","DraftKings","54.5","22.5","SMU -22.5","18","57","1100","-2100"
"401531391","Temple","0","SMU","55","William Hill (New Jersey)","53","24","SMU -24","","","",""
"401524035","Oregon","38","Washington State","24","Bovada","61.5","-19.0","Oregon -19.0","-19.5","62.5","-1300","725"
"401524035","Oregon","38","Washington State","24","DraftKings","60","-20","Oregon -20","-14","","-1100","700"
"401524035","Oregon","38","Washington State","24","William Hill (New Jersey)","60.5","-19.5","Oregon -19.5","","","",""
"401524036","Stanford","7","UCLA","42","Bovada","51.5","17.0","UCLA -17.0","16.5","54.0","550","-850"
"401524036","Stanford","7","UCLA","42","DraftKings","52","17","UCLA -17","16.5","55.5","600","-900"
"401524036","Stanford","7","UCLA","42","William Hill (New Jersey)","52","17","UCLA -17","","","",""
"401524038","Washington","15","Arizona State","7","DraftKings","60","-27.5","Washington -27.5","-27.5","58.5","-4000","1600"
"401524038","Washington","15","Arizona State","7","Bovada","60.0","-28.0","Washington -28.0","-27.5","59.0","-10000","1600"
"401524038","Washington","15","Arizona State","7","William Hill (New Jersey)","59.5","-28","Washington -28","","","",""
"401525531","North Carolina","27","Virginia","31","Bovada","57.5","-24.0","North Carolina -24.0","-23.5","56.5","-2200","1000"
"401525531","North Carolina","27","Virginia","31","DraftKings","58","-24","North Carolina -24","-23","56.5","-2800","1300"
"401525531","North Carolina","27","Virginia","31","William Hill (New Jersey)","58","-24","North Carolina -24","","","",""
"401525869","Houston","24","Texas","31","Bovada","60.5","23.0","Texas -23.0","23.0","61.0","900","-1900"
"401525869","Houston","24","Texas","31","DraftKings","60.5","23.5","Texas -23.5","22","61.5","1100","-2100"
"401525869","Houston","24","Texas","31","William Hill (New Jersey)","60.5","24","Texas -24","","","",""
"401525871","Oklahoma","31","UCF","29","Bovada","68.0","-17.0","Oklahoma -17.0","-19.5","65.0","-1000","625"
"401525871","Oklahoma","31","UCF","29","DraftKings","67.5","-17.5","Oklahoma -17.5","-18","63.5","-900","600"
"401525871","Oklahoma","31","UCF","29","William Hill (New Jersey)","67.5","-17","Oklahoma -17","","","",""
"401540519","Drake","16","Presbyterian College","14","ESPN Bet","43.5","-14.5","Drake -14.5","","","",""
"401531895","Old Dominion","28","Appalachian State","21","Bovada","56.5","6.0","Appalachian State -6.0","6.5","54.0","180","-220"
"401531895","Old Dominion","28","Appalachian State","21","DraftKings","55.5","5.5","Appalachian State -5.5","6","54","200","-245"
"401531895","Old Dominion","28","Appalachian State","21","William Hill (New Jersey)","56","6","Appalachian State -6","","","",""
"401531896","Arkansas State","17","Coastal Carolina","27","Bovada","59.5","8.5","Coastal Carolina -8.5","10.0","59.0","270","-340"
"401531896","Arkansas State","17","Coastal Carolina","27","DraftKings","59.5","9","Coastal Carolina -9","9","61.5","300","-380"
"401531896","Arkansas State","17","Coastal Carolina","27","William Hill (New Jersey)","59","8.5","Coastal Carolina -8.5","","","",""
"401531897","Louisiana","17","Georgia State","20","DraftKings","62","-3.5","Louisiana -3.5","-2","58","-148","124"
"401531897","Louisiana","17","Georgia State","20","Bovada","62.0","-3.0","Louisiana -3.0","-3.5","62.5","-170","145"
"401531897","Louisiana","17","Georgia State","20","William Hill (New Jersey)","62","-3","Louisiana -3","","","",""
"401532426","Northern Illinois","20","Eastern Michigan","13","Bovada","43.0","-12.0","Northern Illinois -12.0","-11.5","45.5","-480","350"
"401532426","Northern Illinois","20","Eastern Michigan","13","DraftKings","43.5","-12","Northern Illinois -12","-11","45","-485","370"
"401532426","Northern Illinois","20","Eastern Michigan","13","William Hill (New Jersey)","43.5","-11.5","Northern Illinois -11.5","","","",""
"401532427","Miami (OH)","17","Toledo","21","Bovada","46.5","2.5","Toledo -2.5","1.0","48.0","100","-120"
"401532427","Miami (OH)","17","Toledo","21","DraftKings","46.5","2","Toledo -2","1","49.5","110","-130"
"401532427","Miami (OH)","17","Toledo","21","William Hill (New Jersey)","46.5","2","Toledo -2","","","",""
"401540352","Missouri State","35","Northern Iowa","16","ESPN Bet","56.5","6.5","Northern Iowa -6.5","","","",""
"401540502","UT Martin","41","Southeast Missouri State","14","ESPN Bet","61.5","-3","UT Martin -3","","","",""
"401540387","North Dakota State","34","Southern Illinois","10","ESPN Bet","46.5","-8","North Dakota State -8","","","",""
"401540381","Nicholls","37","Lamar","24","ESPN Bet","49.5","-14.5","Nicholls -14.5","","","",""
"401540436","Texas A&M-Commerce","14","Southeastern Louisiana","52","ESPN Bet","52.5","10","Southeastern Louisiana -10","","","",""
"401540191","Central Arkansas","27","Eastern Kentucky","24","ESPN Bet","62.5","-9.5","Central Arkansas -9.5","","","",""
"401532447","Miami (OH)","23","Buffalo","10","DraftKings","41.5","-8.5","Miami (OH) -8.5","-8.5","","-298","240"
"401532447","Miami (OH)","23","Buffalo","10","Bovada","37.0","-7.5","Miami (OH) -7.5","-9.0","41.5","-350","275"
"401532447","Miami (OH)","23","Buffalo","10","ESPN Bet","36.5","-7.5","Miami (OH) -7.5","","","",""
"401525553","Pittsburgh","24","Boston College","16","Bovada","46.5","-2.5","Pittsburgh -2.5","-2.0","47.5","-140","120"
"401525553","Pittsburgh","24","Boston College","16","DraftKings","47","-1","Pittsburgh -1","-1","47","-122","102"
"401531401","UT San Antonio","49","South Florida","21","DraftKings","67.5","-15.5","UT San Antonio -15.5","-15.5","67.5","-650","470"
"401531401","UT San Antonio","49","South Florida","21","Bovada","66.5","-14.5","UT San Antonio -14.5","-16.0","66.5","-800","525"
"401531401","UT San Antonio","49","South Florida","21","ESPN Bet","65.5","-14.5","UT San Antonio -14.5","","","",""
"401524057","Washington State","56","Colorado","14","DraftKings","63.5","-5.5","Washington State -5.5","-5.5","","-205","170"
"401524057","Washington State","56","Colorado","14","Bovada","59.0","-4.0","Washington State -4.0","-5.0","64.0","-185","160"
"401524057","Washington State","56","Colorado","14","ESPN Bet","59.5","-4.5","Washington State -4.5","","","",""
"401520405","Indiana","21","Michigan State","24","Bovada","46.5","-3.5","Indiana -3.5","-5.0","46.5","-165","140"
"401520405","Indiana","21","Michigan State","24","DraftKings","47","-4.5","Indiana -4.5","-4.5","47","-180","150"
"401520405","Indiana","21","Michigan State","24","ESPN Bet","47.5","-3.5","Indiana -3.5","","","",""
"401520406","Iowa","15","Illinois","13","Bovada","33.5","-3.0","Iowa -3.0","-4.0","31.5","-145","125"
"401520406","Iowa","15","Illinois","13","DraftKings","30.5","-3.5","Iowa -3.5","-3.5","30.5","-142","120"
"401520406","Iowa","15","Illinois","13","ESPN Bet","33.5","-2.5","Iowa -2.5","","","",""
"401520410","Maryland","24","Michigan","31","DraftKings","50","21","Michigan -21","21","","600","-900"
"401520410","Maryland","24","Michigan","31","Bovada","51.0","17.5","Michigan -17.5","21.0","50.5","750","-1400"
"401520410","Maryland","24","Michigan","31","ESPN Bet","50.5","17.5","Michigan -17.5","","","",""
"401520413","Missouri","33","Florida","31","DraftKings","59.5","-10.5","Missouri -10.5","-10.5","59.5","-485","370"
"401520413","Missouri","33","Florida","31","Bovada","55.0","-12.5","Missouri -12.5","-11.0","57.5","-460","340"
"401520413","Missouri","33","Florida","31","ESPN Bet","56.5","-12.5","Missouri -12.5","","","",""
"401520414","Northwestern","23","Purdue","15","DraftKings","48.5","-1","Northwestern -1","-1","48.5","-135","114"
"401520414","Northwestern","23","Purdue","15","Bovada","47.5","-2.5","Northwestern -2.5","-1.5","47.5","115","-135"
"401520414","Northwestern","23","Purdue","15","ESPN Bet","47.5","-2.5","Northwestern -2.5","","","",""
"401520415","Ohio State","37","Minnesota","3","DraftKings","49","-28","Ohio State -28","-28","49","-4500","1700"
"401520415","Ohio State","37","Minnesota","3","Bovada","51.5","-27.5","Ohio State -27.5","-28.5","49.0","-10000","1600"
"401520415","Ohio State","37","Minnesota","3","ESPN Bet","51.5","-27.5","Ohio State -27.5","","","",""
"401520417","Penn State","27","Rutgers","6","DraftKings","43.5","-19.5","Penn State -19.5","-19.5","43.5","-1100","700"
"401520417","Penn State","27","Rutgers","6","Bovada","40.0","-19.5","Penn State -19.5","-19.0","43.0","-1200","700"
"401520417","Penn State","27","Rutgers","6","ESPN Bet","39.5","-19.5","Penn State -19.5","","","",""
"401520419","Tennessee","10","Georgia","38","ESPN Bet","59.5","8.5","Georgia -8.5","","","",""
"401520419","Tennessee","10","Georgia","38","DraftKings","58.5","10","Georgia -10","8.5","","285","-360"
"401520419","Tennessee","10","Georgia","38","Bovada","59.0","9.0","Georgia -9.0","7.5","59.5","300","-400"
"401524058","Arizona","42","Utah","18","Bovada","47.0","-2.5","Arizona -2.5","0.0","46.0","-115","-105"
"401524058","Arizona","42","Utah","18","DraftKings","44.5","1","Utah -1","1","44.5","-135","120"
"401524058","Arizona","42","Utah","18","ESPN Bet","45.5","-2.5","Arizona -2.5","","","",""
"401524059","Arizona State","13","Oregon","49","DraftKings","54","22","Oregon -22","22","54","1200","-2400"
"401524059","Arizona State","13","Oregon","49","Bovada","53.5","24.5","Oregon -24.5","22.5","54.5","1000","-2500"
"401524059","Arizona State","13","Oregon","49","ESPN Bet","52.5","21.5","Oregon -21.5","","","",""
"401524060","Oregon State","20","Washington","22","DraftKings","64","1","Washington -1","1","","-118","-102"
"401524060","Oregon State","20","Washington","22","Bovada","62.0","-1.0","Oregon State -1.0","-1.0","64.0","-120","100"
"401524060","Oregon State","20","Washington","22","ESPN Bet","62.5","-1.5","Oregon State -1.5","","","",""
"401532453","Kent State","27","Northern Illinois","37","DraftKings","","18.5","Northern Illinois -18.5","18.5","","1000","-1800"
"401532453","Kent State","27","Northern Illinois","37","Bovada","45.0","20.5","Northern Illinois -20.5","18.0","44.5","600","-950"
"401532453","Kent State","27","Northern Illinois","37","ESPN Bet","44.5","20.5","Northern Illinois -20.5","","","",""
"401531406","East Carolina","7","Charlotte","10","DraftKings","40.5","-6.5","East Carolina -6.5","-7.5","41.5","-230","190"
"401531406","East Carolina","7","Charlotte","10","Bovada","38.5","-6.0","East Carolina -6.0","-6.5","40.5","-245","205"
"401531406","East Carolina","7","Charlotte","10","William Hill (New Jersey)","39.5","-6","East Carolina -6","","","",""
"401540621","The Citadel","3","Wofford","11","ESPN Bet","42.5","3.5","Wofford -3.5","","","",""
"401540122","Mississippi Valley State","3","Alabama State","20","ESPN Bet","35.5","14","Alabama State -14","","","",""
"401540131","Texas Southern","44","Alcorn State","10","ESPN Bet","51.5","5.5","Alcorn State -5.5","","","",""
"401540169","Southern","21","Prairie View","27","ESPN Bet","49.5","-9.5","Southern -9.5","","","",""
"401540218","Abilene Christian","30","Tarleton State","31","ESPN Bet","54.5","6","Tarleton State -6","","","",""
"401540242","Montana State","57","Eastern Washington","14","ESPN Bet","65.5","-19.5","Montana State -19.5","","","",""
"401540249","Weber State","31","Idaho","29","ESPN Bet","50.5","10.5","Idaho -10.5","","","",""
"401540211","Stephen F. Austin","17","Southern Utah","45","ESPN Bet","60.5","2","Southern Utah -2","","","",""
"401540257","Idaho State","14","UC Davis","21","ESPN Bet","58.5","11.5","UC Davis -11.5","","","",""
"401532398","Toledo","71","Texas Southern","3","DraftKings","59.5","-38","Toledo -38","-38","59.5","",""
"401532398","Toledo","71","Texas Southern","3","William Hill (New Jersey)","61","-40.5","Toledo -40.5","","","",""
"401520183","Alabama","24","Texas","34","Bovada","53.5","-7.5","Alabama -7.5","-6.5","56.0","-300","250"
"401520183","Alabama","24","Texas","34","DraftKings","53.5","-7","Alabama -7","-7","","-298","220"
"401520183","Alabama","24","Texas","34","William Hill (New Jersey)","53","-7","Alabama -7","","","",""
"401520203","Michigan State","45","Richmond","14","DraftKings","43.5","-29.5","Michigan State -29.5","-29.5","43.5","",""
"401520203","Michigan State","45","Richmond","14","William Hill (New Jersey)","43.5","-29.5","Michigan State -29.5","","","",""
"401532580","Wyoming","31","Portland State","17","DraftKings","51.5","-28","Wyoming -28","-28","51.5","",""
"401532580","Wyoming","31","Portland State","17","William Hill (New Jersey)","51","-28","Wyoming -28","","","",""
"401525496","Pittsburgh","21","Cincinnati","27","Bovada","44.5","-6.5","Pittsburgh -6.5","-7.0","48.5","-300","250"
"401525496","Pittsburgh","21","Cincinnati","27","DraftKings","44.5","-6.5","Pittsburgh -6.5","-7.5","45","-265","210"
"401525496","Pittsburgh","21","Cincinnati","27","William Hill (New Jersey)","44.5","-6.5","Pittsburgh -6.5","","","",""
"401524018","Washington","59","California","32","Bovada","55.5","-20.0","Washington -20.0","-21.5","63.0","-1500","775"
"401524018","Washington","59","California","32","DraftKings","57","-20.5","Washington -20.5","-21","60.5","-1050","675"
"401524018","Washington","59","California","32","William Hill (New Jersey)","55.5","-21","Washington -21","","","",""
"401524017","Utah","14","UCLA","7","Bovada","51.0","-3.0","Utah -3.0","-5.0","51.0","-240","200"
"401524017","Utah","14","UCLA","7","DraftKings","52.5","-5.5","Utah -5.5","-8","","-175","190"
"401524017","Utah","14","UCLA","7","William Hill (New Jersey)","50.5","-3","Utah -3","","","",""
"401524015","Oregon","42","Colorado","6","Bovada","70.0","-21.0","Oregon -21.0","-16.5","71.5","-1200","700"
"401524015","Oregon","42","Colorado","6","DraftKings","70","-21","Oregon -21","-21","71.5","-950","625"
"401524015","Oregon","42","Colorado","6","William Hill (New Jersey)","70","-21","Oregon -21","","","",""
"401520258","LSU","34","Arkansas","31","DraftKings","55","-17.5","LSU -17.5","-13.5","","-1000","625"
"401520258","LSU","34","Arkansas","31","Bovada","56.0","-18.0","LSU -18.0","-12.5","56.0","-950","600"
"401520258","LSU","34","Arkansas","31","William Hill (New Jersey)","55","-17.5","LSU -17.5","","","",""
"401524019","Washington State","38","Oregon State","35","Bovada","58.0","3.0","Oregon State -3.0","2.5","55.5","110","-130"
"401524019","Washington State","38","Oregon State","35","DraftKings","59","3","Oregon State -3","3","56","130","-155"
"401524019","Washington State","38","Oregon State","35","William Hill (New Jersey)","58.5","3","Oregon State -3","","","",""
"401524032","Oregon State","36","UCLA","24","DraftKings","54","-3.5","Oregon State -3.5","-4","53","-192","160"
"401524032","Oregon State","36","UCLA","24","Bovada","53.5","-4.0","Oregon State -4.0","-5.0","53.5","-185","160"
"401524032","Oregon State","36","UCLA","24","William Hill (New Jersey)","53.5","-3.5","Oregon State -3.5","","","",""
"401540245","Idaho","36","Sacramento State","27","William Hill (New Jersey)","57.5","-2.5","Idaho -2.5","","","",""
"401540260","Northern Arizona","28","Montana","14","William Hill (New Jersey)","52.5","17","Montana -17","","","",""
"401540467","San Diego","40","Dayton","25","William Hill (New Jersey)","47.5","-3.5","San Diego -3.5","","","",""
"401539980","Morgan State","17","Albany","23","William Hill (New Jersey)","35.5","13","Albany -13","","","",""
"401540000","South Carolina State","31","The Citadel","10","William Hill (New Jersey)","40.5","-4.5","South Carolina State -4.5","","","",""
"401540117","Florida A&M","23","Alabama State","10","William Hill (New Jersey)","44","-17","Florida A&M -17","","","",""
"401540193","Eastern Kentucky","41","Southeast Missouri State","38","William Hill (New Jersey)","61.5","3.5","Southeast Missouri State -3.5","","","",""
"401540252","Idaho State","35","Northern Colorado","21","William Hill (New Jersey)","67","-6.5","Idaho State -6.5","","","",""
"401540314","Campbell","24","Elon","28","William Hill (New Jersey)","57.5","-4.5","Campbell -4.5","","","",""
"401540126","Alcorn State","20","Prairie View","23","William Hill (New Jersey)","50.5","-6.5","Alcorn State -6.5","","","",""
"401540175","Stephen F. Austin","20","Austin Peay","22","William Hill (New Jersey)","61.5","1.5","Austin Peay -1.5","","","",""
"401540423","Rhode Island","49","Bryant","26","William Hill (New Jersey)","56.5","-11.5","Rhode Island -11.5","","","",""
"401540468","Dayton","14","St. Thomas (MN)","20","William Hill (New Jersey)","54.5","4","St. Thomas (MN) -4","","","",""
"401540555","Butler","27","Presbyterian College","17","William Hill (New Jersey)","50.5","-21","Butler -21","","","",""
"401540591","Samford","42","East Tennessee State","28","William Hill (New Jersey)","59.5","-17.5","Samford -17.5","","","",""
"401540280","Northern Colorado","21","Weber State","28","Caesars Sportsbook (Colorado)","50.5","22.5","Weber State -22.5","","","",""
"401540370","South Dakota State","42","North Dakota","21","Caesars Sportsbook (Colorado)","54.5","-18.5","South Dakota State -18.5","","","",""
"401540509","New Hampshire","51","Towson","54","Caesars Sportsbook (Colorado)","55","-20","New Hampshire -20","","","",""
"401540049","Lafayette","56","Bucknell","22","Caesars Sportsbook (Colorado)","40","-13","Lafayette -13","","","",""
"401540490","Maine","56","Stony Brook","28","Caesars Sportsbook (Colorado)","40.5","-6","Maine -6","","","",""
"401540606","Albany","31","Villanova","10","Caesars Sportsbook (Colorado)","49.5","4","Villanova -4","","","",""
"401520147","Vanderbilt","35","Hawai'i","28","DraftKings","54.5","-18","Vanderbilt -18","-18","54.5","-1050","675"
"401520147","Vanderbilt","35","Hawai'i","28","Bovada","56.0","-18.0","Vanderbilt -18.0","-18.0","56.0","-1000","625"
"401520147","Vanderbilt","35","Hawai'i","28","teamrankings","55","-17.5","Vanderbilt -17.5","","","",""
"401520147","Vanderbilt","35","Hawai'i","28","William Hill (New Jersey)","54.5","-17","Vanderbilt -17","","","",""
"401520146","Louisiana Tech","22","Florida International","17","DraftKings","59","-10","Louisiana Tech -10","-10","59","-360","285"
"401520146","Louisiana Tech","22","Florida International","17","Bovada","58.5","-11.0","Louisiana Tech -11.0","-9.5","59.0","-450","335"
"401520146","Louisiana Tech","22","Florida International","17","teamrankings","58.5","-10","Louisiana Tech -10","","","",""
"401520146","Louisiana Tech","22","Florida International","17","consensus","59","-10","Louisiana Tech -10","","","",""
"401520146","Louisiana Tech","22","Florida International","17","William Hill (New Jersey)","57.5","-12","Louisiana Tech -12","","","",""
"401520238","New Mexico","17","New Mexico State","27","Bovada","52.5","-3.0","New Mexico -3.0","-1.5","51.0","-110","-110"
"401520238","New Mexico","17","New Mexico State","27","William Hill (New Jersey)","52","-2.5","New Mexico -2.5","","","",""
"401525501","Clemson","48","Florida Atlantic","14","Bovada","51.5","-25.0","Clemson -25.0","-24.0","52.5","-2500","1050"
"401525501","Clemson","48","Florida Atlantic","14","William Hill (New Jersey)","51.5","-25","Clemson -25","","","",""
"401520242","Purdue","20","Syracuse","35","Bovada","56.5","1.0","Syracuse -1.0","0.0","57.0","120","-140"
"401520242","Purdue","20","Syracuse","35","William Hill (New Jersey)","56.5","1","Syracuse -1","","","",""
"401525503","West Virginia","17","Pittsburgh","6","DraftKings","","2","Pittsburgh -2","2","","-142",""
"401525503","West Virginia","17","Pittsburgh","6","Bovada","47.5","-2.5","West Virginia -2.5","1.5","50.0","105","-125"
"401525503","West Virginia","17","Pittsburgh","6","William Hill (New Jersey)","48","-2.5","West Virginia -2.5","","","",""
"401525522","Virginia","27","William & Mary","13","William Hill (New Jersey)","42","-10","Virginia -10","","","",""
"401531886","Southern Mississippi","13","Old Dominion","17","DraftKings","58","-1.5","Southern Mississippi -1.5","-3","","-155","102"
"401531886","Southern Mississippi","13","Old Dominion","17","Bovada","56.5","-3.0","Southern Mississippi -3.0","-1.5","57.5","-125","105"
"401531886","Southern Mississippi","13","Old Dominion","17","William Hill (New Jersey)","56.5","-3","Southern Mississippi -3","","","",""
"401532415","Buffalo","37","Central Michigan","13","DraftKings","52","3","Central Michigan -3","2","","124","-155"
"401532415","Buffalo","37","Central Michigan","13","Bovada","52.0","2.5","Central Michigan -2.5","3.0","57.0","125","-145"
"401532415","Buffalo","37","Central Michigan","13","William Hill (New Jersey)","51.5","2.5","Central Michigan -2.5","","","",""
"401532591","Wyoming","24","Fresno State","19","Bovada","42.5","6.0","Fresno State -6.0","6.0","46.0","180","-220"
"401532591","Wyoming","24","Fresno State","19","DraftKings","44.5","6","Fresno State -6","3","","160","-230"
"401532591","Wyoming","24","Fresno State","19","William Hill (New Jersey)","43","5.5","Fresno State -5.5","","","",""
"401526837","UMass","24","Toledo","41","Bovada","55.5","19.0","Toledo -19.0","18.5","59.5","650","-1100"
"401526837","UMass","24","Toledo","41","DraftKings","56.5","19","Toledo -19","20","","750","-1100"
"401526837","UMass","24","Toledo","41","William Hill (New Jersey)","55.5","19","Toledo -19","","","",""
"401531433","Navy","27","North Texas","24","Bovada","60.0","-6.5","Navy -6.5","-6.5","61.5","-240","200"
"401531433","Navy","27","North Texas","24","DraftKings","61","-6","Navy -6","-5.5","","-238","190"
"401531433","Navy","27","North Texas","24","William Hill (New Jersey)","60.5","-6.5","Navy -6.5","","","",""
"401532414","Eastern Michigan","24","Ball State","10","Bovada","43.5","-2.0","Eastern Michigan -2.0","-3.0","42.5","-130","110"
"401532414","Eastern Michigan","24","Ball State","10","DraftKings","43","-2.5","Eastern Michigan -2.5","-2.5","","-130","120"
"401532414","Eastern Michigan","24","Ball State","10","William Hill (New Jersey)","43.5","-2.5","Eastern Michigan -2.5","","","",""
"401532416","Miami (OH)","27","Bowling Green","0","Bovada","43.0","-7.5","Miami (OH) -7.5","-11.0","48.0","-410","305"
"401532416","Miami (OH)","27","Bowling Green","0","DraftKings","44.5","-10","Miami (OH) -10","-11.5","","-355","310"
"401532416","Miami (OH)","27","Bowling Green","0","William Hill (New Jersey)","43","-7.5","Miami (OH) -7.5","","","",""
"401532417","Ohio","42","Kent State","17","Bovada","45.5","-24.0","Ohio -24.0","-26.0","45.5","-4000","1200"
"401532417","Ohio","42","Kent State","17","DraftKings","45.5","-26","Ohio -26","-26","","-2800","1400"
"401532417","Ohio","42","Kent State","17","William Hill (New Jersey)","45.5","-24.5","Ohio -24.5","","","",""
"401532418","Akron","14","Northern Illinois","55","Bovada","42.5","4.0","Northern Illinois -4.0","5.0","44.5","160","-185"
"401532418","Akron","14","Northern Illinois","55","DraftKings","42.5","5","Northern Illinois -5","3","","160","-205"
"401532418","Akron","14","Northern Illinois","55","William Hill (New Jersey)","42.5","4","Northern Illinois -4","","","",""
"401531887","Troy","37","Arkansas State","3","Bovada","52.5","-15.5","Troy -15.5","-16.0","52.0","-800","525"
"401531887","Troy","37","Arkansas State","3","DraftKings","52","-16","Troy -16","-17","","-700","550"
"401531887","Troy","37","Arkansas State","3","William Hill (New Jersey)","52","-15.5","Troy -15.5","","","",""
"401532590","Utah State","44","Colorado State","24","DraftKings","62.5","3","Colorado State -3","0","","124","-155"
"401532590","Utah State","44","Colorado State","24","Bovada","62.0","3.0","Colorado State -3.0","1.0","64.0","125","-145"
"401532590","Utah State","44","Colorado State","24","William Hill (New Jersey)","62","3","Colorado State -3","","","",""
"401532592","Boise State","35","San José State","27","Bovada","57.0","-7.5","Boise State -7.5","-9.5","57.5","-350","275"
"401532592","Boise State","35","San José State","27","DraftKings","57.5","-10","Boise State -10","-8.5","","-298","285"
"401532592","Boise State","35","San José State","27","William Hill (New Jersey)","57.5","-8","Boise State -8","","","",""
"401520313","Middle Tennessee","31","Louisiana Tech","23","Bovada","54.0","-3.0","Middle Tennessee -3.0","-2.5","54.5","-150","130"
"401520313","Middle Tennessee","31","Louisiana Tech","23","DraftKings","54.5","-3","Middle Tennessee -3","-3","54.5","-148","130"
"401520313","Middle Tennessee","31","Louisiana Tech","23","William Hill (New Jersey)","53.5","-3","Middle Tennessee -3","","","",""
"401520312","Jacksonville State","13","Liberty","31","DraftKings","56","6","Liberty -6","6","56","225","-245"
"401520312","Jacksonville State","13","Liberty","31","Bovada","59.0","7.0","Liberty -7.0","6.5","56.0","185","-225"
"401520312","Jacksonville State","13","Liberty","31","William Hill (New Jersey)","59.5","7","Liberty -7","","","",""
"401531888","Appalachian State","24","Coastal Carolina","27","Bovada","59.0","-4.5","Appalachian State -4.5","-6.0","63.0","-225","185"
